activity,user_display_name,user_location,comment,more_info
2,Malaya,Detroit,"I noticed that Kampala,New Delhi,and Beijing have one of the worst air pollution throughout 2018-2019.The first thing I notice is that New Delhi has the worst air pollution in the world.
I wonder how the people of New Delhi live in a dangerous place with the worst air pollution in the air.
This impacts me by wondering how bad the air pollution is in the area I live in, or what diseases do people who breathe in such toxic air get.",TRUE
2,Alyne Mendez,Texas,"I noticed that Kampala,New Delhi,and Beijing have one of the worst air pollutions throughout 2018-2019.
I wonder how the people that live in those cities can live with that much air pollution in their city.
I think the impact that this has on me is that it makes me think about how much air pollution the city I live in has.
In this graph it shows different cities and the air pollution around them and how bad it is.
Would you wanna live in a city with this much air pollution?",TRUE
2,Leithland G.,Pennsylvania,"I notice that New Delhi, Kampala, and Kuala Lumpur have recorded the highest concentration of air pollution among the cities graphed. I wonder if there is a correlation between the economic state of a country (or a city), such as it being a developed country or developing country, and its concentration of air pollution. In this graph, we see graphs of the concentration of air pollution in major cities worldwide. A catchy headline could be ""Big Cities Hate Earth?""",TRUE
2,Jeni,San Diego,"I noticed that New Delhi & Kampala are the most with hazardous & unhealthy air quality throughout 18'-19'.

I wonder how New Delhi, Kampala, and Beijing's air quality looked like in 2020, I was left wanting to see more data to compare.

Los Angeles is the closest to me and I'd thought the air quality to be worse but over all bad air quality impacts our health and can lead up to symptoms like irritation and difficulty breathing.

The Air Quality Around You",TRUE
2,David Alvarez,Texas,"The first thing I notice is that New Delhi has the worst air pollution in the world.

I wonder how the people of New Delhi live in a dangerous place with the worst air pollution in the air. 

This impacts me by wondering how bad is the air pollution is in the area I live in.

 Extreme air pollution in cities around the world.",TRUE
2,Javione,Texas,"I notice that Beijing, New Delhi, Kuala Lumpur, and Malaysia have really bad air pollution.

I wonder how people can live in those places where it has extremely bad air pollution.

We do not have it in the area I live so luckily we do not have to deal with air pollution.

Do you treat your environment the right way?",TRUE
2,Alyna,"San Diego, CA","What do you notice?
I noticed the air quality in New Delhi is terrible and is near hazardous air quality. I also noticed San Fransico and Malaysia had a spike within the year.  

What do you wonder?
I wonder why in Kampala, Uganda air quality is consistently bad. What is the reason for that?

What impact does this have on you and your community?
For my community, Los Angeles is closet to me. I've noticed that with Los Angeles data, at the end of November '19 the air quality was more denser and orange. Does that also apply for my community?

Would you like to travel to these cities?",TRUE
2,Plato Academy Middle School,"Des Plaines, Illinois","So it looks like there are a lot of spikes in air pollution. It comes a lot from the burning of fossil fuels.

Each spike is an air reading, but the spikes aren't where I expect them to be. I know some of these are big cities, but their levels are still pretty low.

I wish there were another graph of 19-20 or other years so it could be  compared. I was also surprised that the  cities that were bad were that bad. 

I expected LA to be higher, and they have a ton of cars, so I was surprised it wasn't higher. 

I know these are big cities, so it kind of makes sense, but some of these are outrageous.

I was kind of confused why some of them were lower than I expected.",TRUE
2,Clement,"Braintree, MA","1) What do you notice? 

-I notice that there was a huge spike in San Francisco which other than that, has had really healthy air quality.
-I also noticed that there was a period of time in Beijing where the air quality was very good which stands out because other than that the air quality is very unhealthy.

2) What do you wonder? 
-I wonder what caused the spike in Malaysia
-I also wonder what could've caused the decrease in pollution in Beijing, since there are a lot of factors that could increase pollution but very few things that could cause a decrease pollution.",TRUE
2,Diara Mbaye,Bronx,"Noticing: The key at the top represents the air quality through different colors
- of all major cities, Kenya has the healthiest air quality 
- Despite Chinas high population, India still has an unhealthier air quality

Wonderings: 
- What factors increase pollution in these countries
- what diseases do people who breathe in such toxic air get 

question: how can we make going green more affordable and accessible?

Title: Is modern-day technology killing us?",TRUE
2,Nayali,"Bronx, NY","Noticings- 
-I noticed that although Manhattan is a major city, it's air is one of the least polluted out of all of the cities on the graph. 
-I noticed that New Delhi is the most polluted out of all the cities on the graph 
-I noticed that San Fransisco had a spike of pollution, but then the air quality suddenly got a lot better and stayed that way

Wonderings- 
-I wonder what factors play into some of the major cities having really bad pollution while others don't 
-I wonder what San Fransisco did to drastically change their air quality like that, or what caused the air quality to be that bad at that point. 
-I wonder what enviornmental factors, if any, play into making New Delhi's air quality so bad 

Community Impact- 
-I live in NYC, so knowing that although it's not 100% good, but isn't nearly as polluted as other major cities was a huge relief since it's basically the air I breathe everyday. 

Catchy Title - 
-Is the Air you Breathe Truly Safe?..",TRUE
2,Nayali,"Bronx, NY","Noticings- 
-I noticed that although Manhattan is a major city, it's air is one of the least polluted out of all on the graph
-I noticed that New Delhi is the most polluted out of all of the cities on the graph 
-I noticd that San Fransisco had a spike of pollution, but then the air quality suddenly got a lot better and stayed that way 

Wonderings- 
-I wonder what factors play into some of the major cities having really bad pollution while others don't 
-I wonder what San Fransisco did to drastically change their air quality like that, or what caused the air quality to be so bad at that point. 
-I wonder what enviornmental factors, if any, play into making New Delhi's air quality so bad 

Community Impact- 
-I live in NYC, very close to Manhattan so knowing that although it's not 100% good, it isn't as polluted as other major cities was a huge relief since it's basically the air I breathe everyday 

Catchy Title- 
-Is the Air you Breathe Truly Safe?..",FALSE
2,Koreen,Bronx,"Noticing:
The more densely populated the city is , the worse the air quality is, which is most likely attributed to the amount of transportation/fuel  that is used. 

Wondering:
Why does San Francisco have such and inconsistent air quality? 

Impact:
I notice that Manhattan??s air quality isn??t that bad, but I know that the Bronx has some of the worst air quality in New York State. This is concerning and raised the question: What treatment is Manhattan getting that the Bronx isn??t getting?

Title:  Are we killing our selves for capitalism?",TRUE
2,Maguette,"Bronx,NY","The first thing I noticed that New Delhi, Beijing, and Kampala, Uganda have the highest amount of air pollution while the other well-known cities around the world have a much lower concentration of pollution. And something else I noticed was that America's cities were not as high as I expected them. My last notice was The graph was showing the varying amounts of air pollution in well-known cities. Low to high pollution, city to city. 

I wonder why Kuala Lumpur, Mexico City, San Francisco, Mexico City, and Malaysia have low air pollution but have a derail at one point in the graph.

I feel like this shows me and my community the dangers of air pollution and the precautions we need to take.
Catchy title: air Pollution: the killer you don??t see coming",TRUE
2,Jade,New York,"What do you notice?
I notice that Uganda and New Delhi have the worst air quality 
What do you wonder?
I wonder why cities like manhattan and Tokyo don??t have worse air pollution 
What impact does this have on you and your community?
Although my community has better air quality, others have a lot of pollution which greatly affects global warming 
What??s going on in this graph? Write a catchy headline that captures the graph??s main idea.
The impact of pollution in your city",TRUE
2,jasmin,new york,"Notice-  I noticed that manhattans pollution is low although I expected it to be higher 
Wonder- I wonder why the pollution in New Delhi is so bad, what are they doing differently 
Impact- this has an impact on everyone because it affects global warming greatly. If we lessen then pollution in places such as Uganda or New Delhi it would help 
??Air pollution worldwide??",TRUE
2,hanna de la cruz,"bronx,ny","I noticed that Kuala Lumpur is very consistent in the color orange.
I noticed this graph measures the amount of pollution from Nov 18 to Nov 19, making X-axis the change in time and the Y-axis the concentration of outdoor air pollution in micro g/m^3.
I noticed this graph measured the pollution in big cities, and half the cities were on two continents

I wonder what kind of graph is this. my guess is that its a bar graph
I wonder why the graph was showing us colors if they already are showing the amount of pollution through the length of the data point on the Y-axis. after closely observing the graph I realized the reason they displayed the data using a color key and a bar graph was to give us not just the amount of pollution during this day, but also let the people know how much pollution is unhealthy.
 I wonder what impacted the high spike in Kuala Lumpur's  ""extreme"" colored pollution. was it traffic or factories?

the impact this has on me and my community is that this shows me that we take precautions on",TRUE
2,janice,texas,the graphs showing the air quality for 12 locations around the world. only 7 have red and high quality during the end and other have low quality the whole time and others are high . there huges differences in each of these places.,FALSE
2,evelyn carranza,arlington texas,"I noticed that in every graph they show im polluted cities Delhi's cities are the most polluted and in their graph has more red shown in their graph.I wonder how it becomes so polluted, as the graphs can be important for the future to show if it has changed in time.",TRUE
2,Travis Paul,Texas,"I noticed that New Delhi??s graph shows the most red, therefore it is the most polluted city out of the other cities. 
I wonder why New Delhi??s air is so bad, what are the people doing that caused it.
The graphs could be important for me in the future, I can check to see the conditions over there before I visit. 
The graph shows twelve different cities in twelve different graphs, from the least air polluted to the most air polluted. The red bars indicated the highest and the green is the healthiest/lowest",TRUE
2,Jamie,New York,"What do you notice?
I notice that even a major city such as Manhattan has kept its air pollution relatively low and safe.
What do you wonder?
With Tokyo being the biggest city in the world I wonder how it??s maintain a relative low air pollution when there are so many people and activities going on in Tokyo. 
What impact does this have on you and your community?
Need to start realizing air pollution is one of the main factors that cause climate change we all need to take action in reducing air pollution this way in the near future we do not start having complication with our respiratory system.
What??s going on in this graph? Write a catchy headline that captures the graph??s main idea.
The air we breath in cities",TRUE
2,Ashley,California,"1.I noticed that the graphs are really colorful they are different colors for different reasons. The red color is bad, Gre3en color is good, Yellow color is middle.
2.what can we do to better the air pollution? why is Uganda's air pollution so bad? why are big cities better than smaller cities that I had no idea existed?
3. It does not really impact me and my community too much but I can see that there are many places that are being very impacted by all of this.
4. ""The amount of Air Pollution in your city""",TRUE
2,Bonnie,"Bronx, NY","1. I notice that Beijing, New Delhi and Kuala Lumpur, Malaysia have really bad air pollution.
2. I wonder what are the countries in the danger zone doing to fix the problem?
3. This impacts my community depending where people live is the amount of air pollution the you could risk breathing in.
4. How does the amount of air pollution impact your community.",TRUE
2,moore409964,tx,"What do you notice? i notice that there are different colors for different reasons.
 What do you wonder? how is Kampala pollution that bad.
What impact does this have on you and your community?i could maybe someday happen to us.What??s going on in this graph? Write a catchy headline that captures the graph??s main idea. the graph is measuring different cities pollution.",TRUE
2,Ray,New Hampshire,"-What do you notice?
That the red is bad and the green is good, while yellow is in the middle.
-What do you wonder?
Why Malayasia and San Fransisco have such a dramatic spike and decline in pollution.
-What impact does this have on you and your community?
It does because the cities listed that are in America do not have big pollution rates.
What's going on in this graph? 
The graph measures the concentration of outdoor air particle pollution for each of the cities listed.",TRUE
2,Shakira Kashif,Massachuesetts,"1. What do you notice?
I notice that the highest unhealthy air pollution is in Uganda and Beijing. The lowest air pollution is in Manhattan, Kenya, Tokyo, Brazil, Paris and LA.
2. What do you wonder?
I wonder why busy cities places like manhattan and LA are in better shape. I wonder what we could do to help improve the air pollution. I wonder if we use electric cars more or try planting more trees to help make our earth more green and healthy.
3. What impact does this have on you and your community?
This impacts me and my community because our environment is being polluted and we need to stop it before its irreversible. 
4. What's going on in this graph? Write a catchy headline that captures the graph's main idea.
A Graph shows daily average air pollution around the world. A catchy title would be ""The Air We Breathe""",TRUE
2,Lehrman's 5th Grade Science Students,"Miami, FL","I noticed that many cities have air pollution, which makes it harder for people to breathe healthy air. Some cities are very polluted like New Delhi, but some are good like Manhattan. Places like Manhattan and Nairobi have really healthy air quality, but Manhattan doesn??t have a lot of plants while Nairobi does. San Francisco had a bad spike at the beginning of the graph, but it went down. 

I wonder why in LA it is good because it is a busy place and it also has cars, gas, etc. I wonder if we could restore the healthy air and remove the majority of factories and cars in heavily polluted air places.  I wonder why New Delhi??s air pollution is so bad, and if the people that live there have to wear special pollution masks. I wonder if places are polluted more, less, or the same amount around those major cities. 

It impacts me and my community because there are cars and air pollution. This has an impact on my community because it tells us we have to do something more for our environment. 

How??s The Air Over ",TRUE
2,Mohamed M,beechhillschool,"I notice that Beijing is has the worst air quality and Kenya has the best. I also notice that Kenya and Manhattan have similarities in their graphs.

I wonder how the air quality got so bad in Beijing especially since its a city with over 20 million people living there which is very dangerous.

This specific graph does not affect me much but I would be curious to know what new England's air quality is like.",TRUE
2,Denis Cruz,"Arlington, TX","What do you notice?
--I noticed that the cities with the extreme air pollution are Kampala, Beijing, New Delhi?

What do you wonder?
--I wonder what caused the random spikes of pollution in Mexico City, Kuala Lumpur and San Francisco.?

What impact does this have on you and your community?
--Well this can impact the people living in those cities because this can cause heath problems in the future. Also for people that are foreign since they maybe not be used to high levels of pollution this can affect their health as well.?

What??s going on in this graph? Write a catchy headline that captures the graph??s main idea.
--Can your city smell the high levels of pollution?",TRUE
2,Zach D,"Canton, MA",I noticed that New Delhi's pollution is really bad. Also Paris is higher than I thought it would be.,FALSE
2,Martin N,"Braintree, MA",I have noticed that Nairobi's pollution is significantly less compared to most major cities. I also wonder why exactly Uganda's pollution is so high?,TRUE
2,Stanley T,NH,"I noticed that New Delhi has the worst air pollution and that Nairobi Kenya has the least.  I also noticed that the graph is over the course of one day, November 18 to November 19.  I noticed that both San Francisco and Kuala Lumpur Malaysia both have massive spikes in the beginning and end of the graph respectively.  
I wonder why San Francisco has the one spike and the rest of it is pretty low pollution. I also wondered why New Delhi has so much pollution.",TRUE
2,Sophia Malcolm,NH,I wonder why new deli has the worst air pollution. I also wonder what is different in each state that makes the air pollution different. I notice that new deli has extreme rates in air pollution. I wonder what affects the air pollution.,TRUE
2,Jason,South Korea,"< Air Pollution:  Lapses and Rehabilitation >
I am immediately aware that this graph shows the passage of time between November of 2018 and November of 2019. This seems strange, considering that this time-frame is when the world did not have more pressing matters to concern itself with. However, it does seem to provide insight into a time that some of us may consider irrelevant. I wonder which policies allowed certain cities, such as San Francisco and Beijing, to better their air quality, while some others have either stagnated or are worse off than before. Seeing as how I am currently living outside of these cities, this won't have much direct impact on my community or myself. However, it does show that we can reduce pollution with the right initiative. So, I hope that the community that I am residing in can follow suit. I do think that it would have been interesting to compare this graph to its modern counterpart. Also, while it would take substantially more work to put together, a global take on this data ",TRUE
2,Rebeca,Godoy,"I notice that few cities like Nairobi and Manhattan have maintained their level of air pollution relatively low and safe. The most air polluted is New Dhely  flollow by Kampala and Beijing. The thing that strikes the most is San Francisco, it initially started with a high rate of unhealthy concentration  and then scored good quality air.
I live near Turin, which is one of the most air polluted cities in Europe. I don't know what the consequences have been in my community, but I presume that it might  have complicated further the respiratory problems related to the pandemic.
A catchy headline could be ""What do you breath in these cities?""",FALSE
2,Josh,Iowa,Why is it that New Delhi has the most air pollution compared to all the other places? I also notice that Manhattan has one of the smallest percentages. I wonder why??s that?,TRUE
2,Kaitlin,Massachusetts,"I noticed that the cities with the most air pollution include Kampala, Beijing, and New Delhi, with New Delhi being the most intense. In cities such as Mexico City and Kuala Lumpur, the average air pollution is in the orange spectrum, but their graphs contain some red spikes. This is similar to San Francisco with on average good air quality but also has some red spikes. I wonder what causes these red spikes. For places such as Beijing and New Delhi, I wonder if the air pollution has more to do with factories and production sites rather than population and fuel usage. I find it rather surprising that Manhattan's graph is similar to Nairobi's, Tokyo's, LA's, Paris's, and Sao Paulo's - all with relatively good air quality. I wonder if misinformation or urban stereotypes causes me and other to think that Manhattan would have worse air quality. Since these graphs show the average air pollution in 2018 and 2019, I wonder what these graphs look like now. 

This impacts the community because it's useful when proposin",TRUE
2,Owen S,New Hampshire,"What do you notice?-it does not matter too much how many people live in a city to have a worse air pollution

What do you wonder?-what happened in San Fransico in November of 2018?

Write a catchy headline.- Pollution: The size of its impacts",TRUE
2,Emma,New Hamshire,"I noticed that America's cities were not as high as I expected them to be and I wonder what the graph would look like if it was just American cities. 

I wonder if the population has anything to do with the results? What are the spikes caused by? I wonder if countries that are focused on production and have many factories that release a lot of pollution have any effect on the overall graph. 

It is really confusing to me why New Dehli is the highest and why the US is so low.",TRUE
2,Tesa,North Dakota,"It notice that New Delhi has the highest pollution around the world. I notice out the 12 places they picked only 6 of them are in the good zone, could be 7 but San Francisco has a high spike. All the graphs are from 2018 and 2019.

      I wonder why New Delhi is the highest polluted place. What is all this pollution caused by, fires, littering, hurricanes, etc. why is there a massive spike in San Francisco and Malaysia.

     The impact isn??t that big on us but, it reminds my community and me that we need to be careful of to what we are doing to the earth. Done litter and throw your trash away.

     The graph is showing the air pollution around the world. A catchy headline could be: ??Loving or Hurting Earth??? Or ??To Late? What Air do You Breathe???",TRUE
2,Bryan,California,I wonder why San Francisco had a spike and why Manhattan and Los Angeles are so low,TRUE
2,Kateleen,"Bronx, NY","Noticings: 
-I notice there is a key with color codes with units used on the graphs.
-I notice that Kampala has the most/haardous air pollution. 
-I notice that Nairobi and Manhattan have a minimal amount of pollution. 
Wonderings: 
-What causes there to be so much air pollution in Kampala?
-What do the gaps in the graphs mean in regards to the data? 
-What causes there to be raise in the data? 
Impact on the community: 
Depending on the place where people live, it can be very hazardous because of the amount of pollution in the air. 
Catchy Headline: 
-Extra extra read all about it Air pollution stricts again!",TRUE
2,amelia,"bronx, ny","Noticings : i noticed that some of the more populated and well known cities are the ones that have the least amount of pollution
-New Delhi??s pollution was unbalanced between 2018 and 2019
- some cities like San Francisco and Malaysia only had a high peak of unhealthy pollution levels in just one time of the year then decreases back to normal 
- the countries on the eastern side are the ones with high pollution 

Wonderings: I wonder why New Delhi has the highest peaks out of the other cities and what made it reach a high peak towards the end of 2019
- why famous tourist cities like paris or manhattan has low pollution levels
- what factors were considered for this data , such as transportation or population.
- what this data would look like between 2020-2021

Impact this has on my community: if the air is too polluted it can cause a lot of health factors such as asthma or increase illness especially during the pandemic.

Catchy Title: How Well Do You Know Your Air?",TRUE
2,JR,NY,"I noticed that the graphs were taken from November of 2018 to  November of 2019, but from analyzing the visuals of Nairobi (Kenya), Manhattan, Tokyo, Los Angeles, pairs,  and Sao Paulo (Brazil) they all have a result that their air quality index is good, but their PM2.5 concentration is moderately high almost to the second line. I also noticed that as for the rest such as Mexico city, Kampala (Uganda), kuala lumpur (Malaysia), san fransico, Beijing, their air quality is Hazardous, therefore they have high air pollution.Overall, Each graph shows the daily average air pollution around different parts of the world ( specifically in the largest cities.) I wonder what do the empty gaps mean in the graph? but how do some cities maintain the quality of their air better unlike other places? What causes the spikes for some cities to contain hazardous air quality?. For the impact in community is that for the health risks in air pollution, there can cause bigger issues globally to climate change and also cause both the ",TRUE
2,Ky??ren,Gibson,"I notice that New Delhi, Beijing, Malaysia, Mexico City, and Uganda have the highest amount of air pollution.  
I wonder how people in New Delhi feel safe because they have the worsted air pollution but still continue their population.
In the areas that I live there isn??t much of the the air pollution well from my knowledge. However, I know air pollution is a huge things since this can cause a lot of problem for respiratory system. So I think everyone should keep the society clean.
??Keep the air clean so we can have a better society!!??",TRUE
2,Frida,California,"Noticings:
I notice right off the bat that New Delhi has the most extreme and worst air pollution, reaching up to 500ug/m^3 and that Kenya had the healthiest air quality out of the cities listed. I also notice that very often there are cities that experience small periods of very bad air quality, but then go back down, what causes this change in air? 

Wonderings:
I wonder what caused San Francisco to have a spike in air pollution because for the most part, they are in the green section for having good air quality. Does population contribute to a city's air quality? I wonder why Los Angeles and Manhattan were not as bad as some of the other cities?

Impacts:
These graphs let us know where it might be safer to travel to in regards to air pollution and quality. It also gives us a clear look into what major cities need to do more in order to improve their air quality. The air quality in these major cities affect everything around including people's health and their communities. It's important we pay attention an",TRUE
2,Ashley,Oklahoma,"I notice that these graphs are from 2018 and 2019 and the a couple states such as LA, Manhattan, Pairs and Tokyo have very low pollution. New Delhi was overall red which meant that it was unhealthy and even hazardous for its inhabitants. Each graph shows the daily average air pollution around different parts of the world. The colors within each graph show how good (lighter colors) to how bad (red colors) the air pollution can get in these areas. For example, New Delhi's air pollution is very unhealthy compared to Nairobi Kenya's.",FALSE
2,Josh,"Meriden, NH","This is shocking and very dangerous. People are persevering through it to. Throughout all of the pollution and covid times, it can be very dangerous. I am very suprised, I could see the pollution. I??ve heard that the air near me is polluted and not once have I smelt, or seen the pollution. I cannot imagine how bad it just be in order for both of those to be in place.",FALSE
2,Moderator Kevin,"Millrift, PA","Thanks to all students who responded. We had so many great catchy headlines that capture the main ideas of these graphs:  ??Is Your Air Just Air??? by Conner of Iowa, ??Air Pollution Poisoning Many Cities From Around the World."" By Ashley of Massachusetts, ??Global Air Pollution Trends: Some Cities Breath Easy, While Others Long for a Breath of Fresh Air?? by Jacki of Switzerland, ??Death in the Air.  O, So Much Despair!?? by Mia of Washington, ??Air Pollution, the Silent Killer?? by Tegan of Kimball Union Academy in Meriden, New Hampshire, and ??What Air Do You Breathe In??? by Kayleigh McDonald, Pennsylvania.
 
You can continue to post responses.  Please check back by Friday, Feb. 26 to see the Reveal with a link to the original New York Times article, some questions about the map, and a few Stat Nuggets.
 
Please visit our archive to see all graphs in this series (tinyurl.com/NYTGraphs).
View our archives that link to all past releases, organized by topic (tinyurl.com/NYTGraphsTopicIndex), 
graph type (tin",FALSE
2,G. Bonnema,New Hampshire,"I notice that Manhattan, Tokyo, Nairobi, Los Angeles, Paris, and Brazil have consistently low rates not usually reaching unhealthy levels and usually below 25 micrograms per cubic meter. I notice that Kampala has fairly consistent rates that could be unhealthy with brief exceptions. I notice that Kuala Lumpur and San Fransisco have low rates of particulate pollution (San Fransisco usually below 25 micrograms per cubic meter, and Kuala Lumpur remaining below 50 micrograms per cubic meter) except for a brief spike when it was approximately 150 micrograms per cubic meter. Kampala is usually from 50 micrograms per cubic meter to 75 micrograms per cubic meter with a few outliers. New Delhi has exceptionally high levels starting at about 350 micrograms per cubic centimeter and forming a negative slope until the outliers at the end. Bejing starts with an average of 175 micrograms per cubic meter then dropping to about 25 micrograms per cubic meter before rising to 100 micrograms per cubic meter at the end. 
I wonder",TRUE
2,Hannah,"Bronx, NY","Noticings:
-I notice the graphs track the air quality over the span of 1 year.
-I notice that the data is color coded and is also measured in units.
-I notice that some capitols have more extreme amounts of pollution compared to others, such as New Delhi and Kampala compared to Manhattan and Sao Paulo.

Wonderings:
-How do major cities maintain the quality of their air better unlike other places?
-What are the causes of the sudden increase in air pollution in the places that deal with a spike?
-What do the empty gaps in the graphs mean in context to the data?
-I wonder if any places might've surpassed the max concentration provided in the key.

Impact on the Community-
The data in these graphs hold significance as they show the quality of air in different places overtime. This information can be important to people living in these cities and even people that travel there.

Catchy Headline-
Air Pollution: Be careful of who (and what) you let into your life",TRUE
2,Katie,"Andover, MA","I notice that New Delhi, Beijing, Malaysia, Mexico City, and Uganda have the worst air pollution. Many of the other countries depicted have relatively safe rates of air pollution. I wonder why certain areas in the US have a bed rep for air pollution rates, such as Los Angeles, when in comparison to some countries, the rates are quite low. I'm also curious what causes the random spikes in certain places, like San Fransisco or Malaysia. I am lucky to live somewhere with little to no air pollution. Even places in the US that are considered unsafe in regards to air pollution don't seem to compare to some other countries across the world. I think some countries may not have the resources or wealth to improve their air quality, but we need to find new, affordable ways to get better air quality worldwide. 

Write a catchy headline that captures the graph's main idea: 
Air Pollution from One Country to Another",TRUE
2,Eliana,New york,"What do you notice?
New Delhi is an extremely hazardous place
 
What do you wonder?
I wonder how people I??m New Delhi feel safe and they still have a population 

What impact does this have on you and your community?
Living in New York, a lot of people dear to me work in Manhattan where there is a lot of air pollution and It can be really scary to think. It impacts me because I wouldn??t want to see anyone getting hurt while having to provide for their families. 

What??s going on in this graph? Write a catchy headline that captures the graph??s main idea.
Red orange yellow, but not all Rainbows and sunshine",TRUE
2,Esmeralda P,"Arlington, TX","- I noticed that New Delhi, Beijing, and Kampala, Uganda have the highest amount of air pollution while other well-known cities around the world have a much lower concentration of pollution.
- I wonder why Mexico City, San Francisco, and Kuala Lumpur, Malaysia have relatively low air pollution but have a spike at one point in the graph.
- Fortunately, air pollution in my community is not much of a problem but I know air pollution can be so bad in a community that it causes respiratory problems for many people living in that area; an example is cases of black lung disease in Appalachia, West Virginia due to the coal mines. 
- The graph shows the varying amounts of air pollution in well-known cities. Low to high pollution, city to city",TRUE
2,Esmeralda P,"Arlington, TX","- I noticed that New Delhi, Beijing, and Kampala, Uganda have the highest amount of air pollution while other well-known cities around the world have a much lower concentration of pollution.
- I wonder why Mexico City, San Francisco, and Kuala Lumpur, Malaysia have relatively low air pollution but have a spike at one point in the graph.
- Fortunately, air pollution in my community is not much of a problem but I know air pollution can be so bad in a community that it causes respiratory problems for many people living in that area; an example is cases of black lung disease in Appalachia, West Virginia due to the coal mines. 
- The graph shows the varying amounts of air pollution in well-known cities. Low to high pollution, city to city",FALSE
2,Moderator Kevin,"Millrift, PA","Thanks everybody for these responses!

Remember to not only think and comment about what you notice and what you wonder, but also think about why this is important to you and your community. 

And don't forget to summarize what you see in these graphs by writing a catchy headline. Those headlines we like are going to be featured in our final wrap-up later this week!",FALSE
2,Avi sobel,Los angles,"I wonder why there is so many spikes. 

I also wonder what it looks like nowadays in Los angles. 

I noticed that they are all bar graphs.",TRUE
2,stevie amar,cal,"I notice that these graphs are from 2018 and 2019 and the a couple states such as LA, Manhattan, Pairs and Tokyo have very low pollution. I wondered why SF had a super random spike out of nowhere. This impacts us because it set an example for us.",TRUE
2,Ian Izakowitz,California,"I noticed that New Delhi was overall red which meant that it was unhealthy and even hazardous for its inhabitants.

I wonder how New Delhi even got to that point and how did they even accomplish such unhealthy air quality. I am astonished by New Delhi's air quality.

My community and I are now determined to not even get remotely close to New Delhi, Beijing, etc. I am proud that my community was just green and orange which means we have good air quality. Now that I have seen how well we have done so far, I want to keep my community even cleaner.

My catchy headline is, ""Pollution in the Air, and how Unhealthy it is.""",TRUE
2,lily w,la,"I noticed that San Fransisco has one strike of red, I was wondering what it was until my class looked it up and we figured out that there was a wildfire in November of 2018 in SF. Also, I was wondering how New Dehli's air got so polluted its that extreme. It led me to realize that they are so small, but have a population of 12 million! Also, since I live in the Los Angeles area I was expecting it to be more extreme than what it is, considering all the smog, traffic, and pollution that we breathe in everyday. I was shocked to see that it was so low! Maybe it will be higher since California has been having wildfires that pollute our air greatly. I also noticed that the bigger the city the lesser the pollution which is surprising! How did you guys collect this data? Manhattan has a shockingly low pollution rate considering New Yorks an extremely populated state. We can only hope this chart goes down and gets heathlier.",TRUE
2,Brandon,CA,I noticed California has the most city's that have a lot of pollution. I also noticed that in certain city's there is a spike that was caused by either a fire or other major event. I wonder if New Delhi has had any major events that might have contributed to their very polluted air other than their large population. I think the impact that this has on my community is it helps people to realize the impact of hazardous air pollution and shows people important information using a graph.,TRUE
2,Jonah,the hood (newburypark),"I noticed that it would randomly just spike really high.
I wonder what causes the pollution to spike really high.
looking at this graph impacts how we choose to clean and to take care of our cities today. My headline would be ""is the air unhealthy in which you take in?""",TRUE
2,Scarlett,LA,I noticed that the more West you go the more the solution changes. I wondered how one day the air can be so bad than the next day it can all of a sudden be way better. The polution,TRUE
2,Julia,California,"I noticed that some of the locations are very unhealthy to live in.
I wondered how some of the locations were so clean and then went to very unhealthy. 
This means that we have to help stop pollution to make the world a better place.",TRUE
2,kayleigh mcdonald,"Los Angeles, California","I noticed that my area may not be the highest, but we still know our pollution is still poor. I wonder what pollution hurts the cities the most to figure out what we need to do better. I also wonder how La was not polluted as San Fransisco in 2018 because we as well had major fires that year. The impact this has on our community is that we will learn from our mistakes to know what cause the most air pollution and adapt and change. A catchy headline would be ""What Air Do You Breathe In?"". I also think the graph should also add the population to each city.",TRUE
2,Robert,"Los Angeles, CA","I wonder exactly how bad are the last levels hazardous and extreme. do they kill you, shorten your life span, or what. also, there are a couple of spikes in some areas are those fires or something else.",TRUE
2,Tanner Adkins,Westlake Village,"I noticed that Uganda has a high rate
I wonder why San Francisco has a spike 
it impacts us because it tells you about our earth 
it tells is about pollution",TRUE
2,Josiah,Los Angeles,"I noticed that Beijing has a high average of air pollution.

I wonder what happens to San Francisco when it spikes so high then it goes low.
 
It affects are community by telling us what we need to do to help our community keeping LA clean.
A headline for this graph is, ""The air that we breathe.""",TRUE
2,Sarah Cruz AOSE,Academy of Saint Elizabeth,"I notice that that each graph shows the daily average air pollution around different parts of the world. The colors within each graph show how good (lighter colors) to how bad (red colors) the air pollution can get in these areas. For example, New Delhi's air pollution is very unhealthy compared to Nairobi Kenya's. 

I wonder how the air pollution may affect the people within these communities in the long term. Do people get life threatening illnesses solely because of the quality of air where they live? How can the air pollution in many of these areas improve? Is it possible 
for them to improve over time even when they reach such high numbers such as 500? How did areas like San Fransisco get their numbers back to good quality?  I also wonder how the pandemic may have affected the air pollution around the world? Did many of these areas numbers improve because of t? 

This impacts my community because living in an area that is densely populated, and close to one of the biggest cities in the world, one can won",TRUE
