course_id,course_name,forum_id,forum_name,discussion_id,discussion_name,discussion_creator,discussion_poster,discussion_reference,parent_id,post_date,post_id,post_title,post_content
9, Teaching Statistics Through Data Investigations - Fall 2015,185,Discuss With Your Colleagues,8346,Data Sets,1478,1478,NULL,0,15/10/24 20:50:07,20034,Data Sets, I thought it was interesting that Susan collects data  then sees what comes out of it.  After finding what interests students  you could collect data  then create a task.  Of course she said it took about a year to collect the roller coaster data  so it may not be reasonable in terms of time to find specific data for students within the time frame of a class. 
9, Teaching Statistics Through Data Investigations - Fall 2015,185,Discuss With Your Colleagues,8346,Data Sets,1478,4653,1478,20034,15/10/28 17:04:01,20709,Re: Data Sets, I like to use student data as well when doing activities. The data doesn't have to be something difficult to collect  like the roller coaster that took so long  but if the data has relevance to the students it can be manipulated in several ways and they still understand.  
9, Teaching Statistics Through Data Investigations - Fall 2015,185,Discuss With Your Colleagues,8680,Using Technology that you have available,4569,4569,NULL,0,15/10/30 19:28:35,20911,Using Technology that you have available,I don't have tinkerplots or fathom at my disposal at school.  Nor will I   be able to get my school to spend the money on either.  So as I was   reading the assignment and playing with the Geogebra program  I was   thinking how can I get my kids to explore this activity.  I have   access to sets of TI-84 plus calculators that could easily have the app   Probability Simulator loaded.  In this app  you can modify the dice   simulation to the properties set by the company.  I figured that I would   borrow 12 calculators from our science department (math uses   TI-nspires) and set up the program so that 2 calculators represented   each company.  I would change the randseed prior to this so that the   calculator is no longer factory set.  Place sticky notes on each   calculator so I would know what company it represents.  This way I   can either have each student rotate stations and explore each company   or I can assign 12 groups to explore the company.  Which one I would do   would be dependent on the size of my class.  In the app you have   access to multiple ways to explore the data and when you exit the app   you have access to the last data as it is stored on the calculator.       
9, Teaching Statistics Through Data Investigations - Fall 2015,185,Discuss With Your Colleagues,8680,Using Technology that you have available,4569,3414,4569,20911,15/11/09 08:44:42,22423,Using Technology that you have available, I use GeoGebra in my school quite a lot - makes the number crunching and drawing of graphs easy and allows students to focus on the interpretation side instead.  
9, Teaching Statistics Through Data Investigations - Fall 2015,185,Discuss With Your Colleagues,8680,Using Technology that you have available,4569,296,4569,20911,15/11/10 20:13:09,22571,Re: Using Technology that you have available, I love this idea and creative way to imagine using what you have access to!  So glad  too  you thought about the randseed function---very necessary!  Have fun engaging your students! 
9, Teaching Statistics Through Data Investigations - Fall 2015,185,Discuss With Your Colleagues,8680,Using Technology that you have available,4569,4656,3414,22423,15/11/11 20:16:29,22643,Re: Using Technology that you have available, I also have moved entirely to using technology for the creating of graphs  finding linear regression equations  etc. for the sake of deeper conversation rather than the minutiae of how to set the axes  starting over due to stray marks  etc. We have Chromebooks in my school  so kids are used to using Google Sheets (Google drive version of Excel) and the charts and functions built into that software for supporting their statistics work.   
9, Teaching Statistics Through Data Investigations - Fall 2015,185,Discuss With Your Colleagues,8680,Using Technology that you have available,4569,4700,3414,22423,15/12/01 03:32:06,23712,Re: Using Technology that you have available, Geogebra is proving to be quite useful in a variety of math courses.  I am understanding the need to use technology to deepen the statistical concepts and allow students to make it to the statistical inference stage.  I am discovering many resources through other coursework that allows students to do simulations and create displays  saving so much time.  Using technological tools hopefully will make statistics more appealing and accessible to more students. 
9, Teaching Statistics Through Data Investigations - Fall 2015,185,Discuss With Your Colleagues,8680,Using Technology that you have available,4569,3704,4656,22643,15/11/12 23:25:22,22704,Re: Using Technology that you have available, My 11 year old daughter has a school-issued Chromebook  I really should have a closer look at what is available on it for statistical investigations!  
9, Teaching Statistics Through Data Investigations - Fall 2015,185,Discuss With Your Colleagues,8680,Using Technology that you have available,4569,4172,4656,22643,15/12/01 22:06:15,23753,Re: Using Technology that you have available, I have used Geogebra alot for geometry but have not yet tried the stat applications. Perhaps that is osmething I should check out. Geogebra is free and is easy for the students to access 
9, Teaching Statistics Through Data Investigations - Fall 2015,185,Discuss With Your Colleagues,9333,How to make those videos,5007,5007,NULL,0,15/11/16 04:04:57,22910,How to make those videos, Those videos should be able to attract kids' attention. I am interested in learning how to make those videos. Is there a website to make those videos? It sounds like the computer was trying to read the scripts. 
9, Teaching Statistics Through Data Investigations - Fall 2015,185,Discuss With Your Colleagues,9333,How to make those videos,5007,21,5007,22910,15/11/16 15:51:18,22928,Re: How to make those videos," Howard   There are many different software options for creating animations.  Most will allow you to use real recorded voices or a computer generated voice  but not all.  We have tried a few  the ones that you see in the course were created using <a href=\https://goanimate.com/\"" target=\""_blank\"">GoAnimate</a> and <a href=\""http://www.powtoon.com/\"" target=\""_blank\"">Powtoon</a>. """
9, Teaching Statistics Through Data Investigations - Fall 2015,185,Discuss With Your Colleagues,9738,Are the cartoons based on real class discussions?,3581,3581,NULL,0,15/12/13 23:29:24,24299,Are the cartoons based on real class discussions?, As above 
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7157,Can't trust die makers...,4513,4513,NULL,0,15/10/07 16:24:52,17149,Can't trust die makers..., Using the interaction was interesting  but I wonder if not having in die company producing a fair die was the best approach.  At n = 10 000  we can see that Pips &amp; Dots still produced a weighted die that like the number 3. 
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7157,Can't trust die makers...,4513,4513,4513,17149,15/10/08 12:22:54,17309,Re: Can't trust die makers...," <span style=\color: rgb(51  51  51); font-family: UniversRoman  Arial  sans-serif; font-size: 14px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20px; orphans: auto; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 1; word-spacing: 0px; -webkit-text-stroke-width: 0px; display: inline !important; float: none; background-color: rgb(255  255  255);\"">Oops. I was so fascinated that I went back an played some more.  I thought I did n =10 000  but it only accepts 1000 max  so I tried again at n = 1 000 and redid each company 5 times to ensure the patterns remained constant and it appears that Pips &amp; Dots produces a fair die.   I find it fascinating that I fell for the same trap that students do: not paying close enough attention to what I was doing...</span>  """
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7157,Can't trust die makers...,4513,3304,4513,17149,15/12/09 22:11:49,24195,Re: Can't trust die makers..., Carl   You raise a very interesting point.  I had not thought about that. 
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7157,Can't trust die makers...,4513,5009,4513,17309,15/10/13 15:18:19,18257,Re: Can't trust die makers..., I found myself doing the same tests and coming to a very similar conclusion.   I like the accessibility to data  quick modification of sampling size and variability of output of data with this simulation.  Although once again this is only focusing on the analysis portion of statistics and not on the other 90%.     I have found myself evaluating my chemistry labs to include more time for students to work with the pose  collect and interpret sections and less focus on the analysis.  
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7157,Can't trust die makers...,4513,4483,4513,17309,15/10/19 16:44:29,19264,Re: Can't trust die makers..., Very interesting that the students with the highest level of sophistication in math came to the wrong conclusions by not expanding their sample set.  Anytime I have students collect random data I like to preface with a discussion of the Law of Large Numbers.    
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7157,Can't trust die makers...,4513,4032,5009,18257,15/10/19 01:40:16,19138,Re: Can't trust die makers..., Thanks for this nice conversation.   Matthew  I was not sure if I understood how you decide on the percentages of 10% and 90%? (I may be missing something here) 
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7157,Can't trust die makers...,4513,3231,4483,19264,15/10/19 19:57:50,19320,Re: Can't trust die makers..., I agree. I thought it was interesting that the AP kids came up with the wrong conclusions using the hypothesis testing. I also stress from the beginning of the year of the importance of sample size. We do a similar project to this in-class except the kids have to create a carnival game based on if I assign them fair  favor of the player  or player of the dealer. Then we spend a day playing each other games. 
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7460,Simulators,5680,5680,NULL,0,15/10/12 13:45:54,17967,Simulators, I think the technology available these days when teaching statistics is invaluable.  For the students to be able to simply plug in a number of trials and have the information generated for them in seconds is simply amazing.  It will afford them the opportunity to provide some very significant evidence when coming up with their final statements and inferences.  It also lets them 'play around' with different numbers of trials so they can see the impact o the sample size. 
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7460,Simulators,5680,5527,5680,17967,15/10/13 01:40:26,18161,Re: Simulators, I love simulators and applets because I think it is so important for my students to actually see what is going on. I can explain the Central Limit Theorem all day long  but having them run an applet or simulation just makes it so clear quickly. I will use the Schoolopoly simulations in my class to see what happens.   I am looking to use it before Chi-Square and to introduce the Goodness-of-Fit test. I want to see where my students are in their understanding. 
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7460,Simulators,5680,3131,5527,18161,15/10/13 10:29:54,18207,Re: Simulators, Joe   You're right. The software and applets allow the students to visualize and understand the sampling distribution. I was wondering which software will you use to introduce it to your students?  
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7460,Simulators,5680,3827,5527,18161,15/10/19 10:45:10,19198,Re: Simulators, Hi  I am a maths teacher in Greece  is there an on line source you would recommend for me to see the US high school curriculum in statistics?   
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7460,Simulators,5680,4726,5527,18161,15/10/19 20:00:54,19321,Re: Simulators, Just as in algebra when we want students to see the relationships between numeric  algebraic  graphical and written representations  we should encourage this in data and statistics.  The communication and different display options that the technology afforded students allowed for much better conceptual understanding.  I appreciate that we are shown some free pieces of dynamic software.  I do a lot of technology on the calculator  but the dynamic software is so much better for seeing mulitple representations.       For The Schoolopoly task  I really like the richness of the activity.  I think great tasks that can be used to teach multiple concepts are great because it takes less time to introduce the task later and the students already have a referent when we come back to it.  I hope to use it during our probability unit when we are investigating the law of large numbers and then I hope to revisit it for testing next semester.  
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7460,Simulators,5680,4346,3131,18207,15/10/13 15:31:37,18261,Re: Simulators, I liked the fact the students had the simulators available to be able to see what the data looked like and how the distributions changed with increasing sample size.  I was concerned early on in the examples that too much focus was being placed on using the simulators as opposed to analyzing the variability in the data to make an inference.  Students in the second example did use a statistical test to test a hypothesis but these students didn't observe the shape of the distribution. 
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7460,Simulators,5680,4622,4346,18261,15/10/13 20:29:09,18327,Re: Simulators," I taught 6th grade for 10 years and LOVED how the 10-11 year old want the dice to be fair so badly!!!  The students in the first video approach the data personally (\Yeah  we're fair.\"") whereas the older and more statistically-sophisticated students are able to stand back from the data and analyze it objectively. """
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7460,Simulators,5680,4653,4622,18327,15/11/17 17:17:56,23065,Re: Simulators, When I taught middle school my college professor came and did a demonstration for my classes where you drop pennies in the top of a board and see if they spread evenly across the bottom. The kids LOVED it. If they can see what is happening they get so much more involved. Even though watching online simulations are good  the students really enjoy doing it themselves.  
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7460,Simulators,5680,3131,3827,19198,15/10/19 18:53:13,19293,Re: Simulators," Eleni   Here is the link to the Common Core Standards that have been adopted <a href=\http://www.corestandards.org/Math/\"" target=\""_blank\"">http://www.corestandards.org/Math/</a>. To see the statistics standards you can click on a grade level (which is probably one lower than in your country) starting in grade 6 and then click statistics and probability or click High School: Statistics and Probability for the high school standards.  """
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7460,Simulators,5680,3827,3131,19293,15/10/20 05:46:43,19433,Re: Simulators, Thank you Jennifer!      
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7476,Student thinking and levels of Statistical Sophistication,4191,4191,NULL,0,15/10/12 16:59:19,18014,Student thinking and levels of Statistical Sophistication," <b><span style=\font-weight:normal;\""><span style=\""font-size:14.666666666666666px;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre-wrap;\"">I would like to showcase the first case of students  Brandon and Manuel.  At first the students seemed to have random reasons for the number of trials they collected.  At first one of the students wanted to make sure to collect in multiples of six  due to a die having six sides.  From this point however  and largely due to the technology being able to give such quick results  the students transition into a higher level of statistical sophistication.  The students indirectly reference using higher and higher numbers to \""be sure\""  this is showing the students to be thinking at a Level B of collecting data according to the SASI framework.  The students are aware that sample size is affecting their results in a meaningful way.</span></span></b>  <b> <span style=\""font-weight:normal;\""><span style=\""font-size:14.666666666666666px;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre-wrap;\""></span></span></b>  <b><span style=\""font-weight:normal;\""><span style=\""font-size:14.666666666666666px;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre-wrap;\"">In the second video  \""Multiple levels of sophistication\"" there were many different levels of statistical sophistication.  The first couple  Dannie and Lara  are at a Level A.  They are aware that they need more trials  but they do not take that thought process far enough  they go with 36 trials and expect to be looking at the true values.  Not only this  but their probabilities are not statistically similar  yet the students claim their die to be fair.  I believe the second group  </span></span><span style=\""font-weight:normal;\""><span style=\""font-size:14.666666666666666px;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre-wrap;\"">Maria and Tesha  to be at a Level B of sophistication.  A specific example of this would be in their interpretation  they claim that they have done enough trials to provide a proper representation of the dice company as a whole  while Dannie and Lara did not.  Finally  the last group of high school students are at a Level C of sophistication  they use hypothesis testing  are aware that sample size will affect their results  and they are able to analyze their tests to make claims about the dice company.  Their decisions and interpretations are data driven and spot on. </span></span></b>  <b><span style=\""font-weight:normal;\""><span style=\""font-size:14.666666666666666px;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre-wrap;\""> </span></span></b> <b> </b>"""
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7476,Student thinking and levels of Statistical Sophistication,4191,4409,4191,18014,15/10/15 06:23:01,18623,Re: Student thinking and levels of Statistical Sophistication, I also thought so. The more testing is done  the possibility of the testing to be closer to reality. However  for the Level of Sophistication video  I thought that going by a tested program adds sophistication to the process. I understand that there were only 100 trials done  however  the chi square test would have done the job of closer to authentic findings.  
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7476,Student thinking and levels of Statistical Sophistication,4191,4569,4191,18014,15/10/30 19:24:56,20910,I thought it was higher statistical thinking.,I liked how the last group took the information and applied the additional test to verify based on their results.  I have taught chi-testing and null hypothesis and am still getting my head around the concepts  so I feel that they did a good job applying this advanced topic to their activity.  I guess the one thing they could have done additionally would be to have ran more tests and see if it came with a similar conclusion.    
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7476,Student thinking and levels of Statistical Sophistication,4191,4172,4409,18623,15/12/01 22:17:14,23754,Re: Student thinking and levels of Statistical Sophistication," Thanks for that comment- it helped make clear for me why the older students did fewer rune. I still question a bit though if there was more reaoning in the younger students in aart because they can't rely on \knowing\"" the right test.  """
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7547,Hypothesis Test is Interesting but Lacks Sophistication,3556,3556,NULL,0,15/10/13 00:09:04,18129,Hypothesis Test is Interesting but Lacks Sophistication," I was thinking that the Chi-square test approach was pretty sophisticated but I fell into the trap of \accepting the null\"".  OOPS!!!!!  I was intrigued by two groups that seem to represent students in my classroom - the two girls who only did 36 trials and then moved on and the Chi-squared group who seemed to look for a magic method that would just tell them the answer.     These statistical tools are a great help in moving students towards statistical habits of mind - avoiding both the pitfall of using a small number of trials and moving on and the pitfall of trying to be too \""sophisticated\"" and foregoing or ignoring the graphical representations.  Donna  """
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7547,Hypothesis Test is Interesting but Lacks Sophistication,3556,3323,3556,18129,15/10/13 00:32:34,18137,Re: Hypothesis Test is Interesting but Lacks Sophistication, I agree that it's not too sophisticated BUT I'm glad the AP Students were able to quickly identify the chi-square tests.  Many AP teachers introduce chi-square toward the end (it's one of the last hypothesis tests I do)  so kids have so so many tests to choose from.  BEing able to identify the test from the null hyp and from the type and structure of the data is a very encouraging step for these students.     The students who tried the trial 1000 times struck me as showing the most statistical reasoning  though.  
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7547,Hypothesis Test is Interesting but Lacks Sophistication,3556,4861,3556,18129,15/10/14 16:52:40,18464,Re: Hypothesis Test is Interesting but Lacks Sophistication, I found myself in the same boat.  In too big of hurry to pick an answer I was lured by what looked like more sophistication.  I guess this makes an important point that we need to stress to out students when they look to analyze data. 
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7547,Hypothesis Test is Interesting but Lacks Sophistication,3556,3352,3556,18129,15/10/14 17:06:38,18470,Re: Hypothesis Test is Interesting but Lacks Sophistication, I also fell into the same trap.  =)  Don't we all at one time or another?    
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7547,Hypothesis Test is Interesting but Lacks Sophistication,3556,296,3556,18129,15/10/15 11:42:01,18634,Re: Hypothesis Test is Interesting but Lacks Sophistication," GREAT discussion about the AP Statistics students use of the chi-square test!  You all may be interested in reading this brief paper where we tell a bit more the story of how the AP statistics students work compared to the approaches used by 6th graders.    <a href=\http://www.ime.usp.br/~abe/ICOTS7/Proceedings/PDFs/InvitedPapers/7E2_RIDE.pdf\"" target=\""_blank\"">http://www.ime.usp.br/~abe/ICOTS7/Proceedings/PDFs/InvitedPapers/7E2_RIDE.pdf </a>   What can we do in our practices to help students develop sophisticated approaches but make sure they dont' trade advanced methods for using fundamental concepts?    """
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7547,Hypothesis Test is Interesting but Lacks Sophistication,3556,4147,3556,18129,15/10/19 18:41:00,19283,Re: Hypothesis Test is Interesting but Lacks Sophistication," I thought it was interesting that before performing the chi-square test  the high school group suspected that the die was unfair.  So using the formal hypothesis test was actually counterproductive in this case!  A big part of the problem  as you mentioned  was that the student accepted the null hypothesis: \So  I think the die is fair.\""  If she had instead said \""We don't have enough evidence to conclude that the die is unfair \"" and then revisited her earlier guess of an unfair die  it might have led her to try another simulation with more trials. """
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7547,Hypothesis Test is Interesting but Lacks Sophistication,3556,5733,3556,18129,15/10/24 01:17:07,19982,Re: Hypothesis Test is Interesting but Lacks Sophistication," I agree with you Donna. I feel as though students get caught up in solving problems the more \fancy\"" way very easily. They feel as though approaching things the fancy way  means they are more intelligent  where instead it is just making them more robotic. It it very important that we teach our students to think like mathematicians  and reason through their conclusions. Does this make sense? Why? What do I know? What don't I know? Just because they can plug and chug through a fancy equation or algorithm  doesn't make their conclusion more dependable. I applaud the students that sit back and reflect and review their materials like the group of students who referred to the graphs.  """
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7547,Hypothesis Test is Interesting but Lacks Sophistication,3556,3217,296,18634,15/10/17 06:03:43,18861,Re: Hypothesis Test is Interesting but Lacks Sophistication," Hi Dr. Lee and everybody - I am going ahead with trying to answer this question. I think  as teachers  we need to demonstrate \habits of mind\"" to our students. This means in every data investigation  we need to emphasize the importance of pictorial representation. Pictures are worth a thousand words (data!).  Even though  statistical tests and their p-values (like the example in AP statistics video) are seemed powerful  in order to account for the validity of these results  we need to back up the evidence or conclusions (if any) with initial data exploration (e.g.  graphical displays). Therefore  fundamental ideas are essential for students to develop that will make data investigation more cohesive  for example  by connecting all parts of the story of data.  """
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7547,Hypothesis Test is Interesting but Lacks Sophistication,3556,3225,3217,18861,15/10/19 22:58:54,19343,Re: Hypothesis Test is Interesting but Lacks Sophistication, I agree with you.  My text goes back again and again reminding us to use pictures before we do other analysis.  That would have saved me from getting to involved with the computation too quickly. 
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7547,Hypothesis Test is Interesting but Lacks Sophistication,3556,3547,3217,18861,15/11/30 22:10:20,23687,Re: Hypothesis Test is Interesting but Lacks Sophistication, This is a fantastic point and emphasis on graphical displays helps with conditions in hypothesis testing so if they are in the habit of creating those displays and doing a fundamental analysis of data  they will be so much more prepared to make valid conclusions with their hypothesis tests. 
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7547,Hypothesis Test is Interesting but Lacks Sophistication,3556,3304,3547,23687,15/12/09 22:09:14,24193,Re: Hypothesis Test is Interesting but Lacks Sophistication, I took a Stat class with a Professor at NC State who always emphasized looking at the data first.  Also  in the videos  the Professors constantly admonished to look at the data before deciding to do anything. 
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7612,Statistical Inferences,4346,4346,NULL,0,15/10/13 15:38:32,18262,Statistical Inferences," I appreciated that the high school students  Dana and Lori  used the chi square goodness of fit test to test a hypothesis and to derive a statistical inference.  I guess that the example assumes that the students were appropriately introduced to contingency tables and chose the <span style=\color: rgb(51  51  51); font-family: UniversRoman  Arial  sans-serif; font-size: 14px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20px; orphans: auto; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 1; word-spacing: 0px; -webkit-text-stroke-width: 0px; display: inline !important; float: none; background-color: rgb(255  255  255);\"">chi square goodness of fit test because their data fit the assumptions of the test.  However  often  my graduate students often have a great deal of difficulty choosing a test and often choose the wrong test because they don't understand the assumptions of a test.  </span>  Because I have no experience with high school students  I don't know if high school students have the background to understand and apply assumptions to identifying the appropriate test.  I'm also concerned that simulations that do everything for the student might interfere with the students learning when it is appropriate to apply a test and how to determine the correct test for their real world data.  On the other hand  I don't complain about myself and others using calculators and SAS so maybe my concern is baseless. """
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7612,Statistical Inferences,4346,4622,4346,18262,15/10/13 20:36:17,18329,Re: Statistical Inferences," I am a middle-school teacher  but I am thinking that one wouldn't want to do the simulations all of the time.  They could   however  be used to target some \big ideas\"" such as how increasing the sample size increases the experiments reliability and validity.  In my experience  students have to understand these big ideas before they can independently design statistical experiments. """
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7612,Statistical Inferences,4346,4346,4622,18329,15/10/14 12:14:45,18425,Re: Statistical Inferences, From your answer  it sounds as though  with an appropriate approach and process to teaching statistics  middle school students do have the cognitive ability to understand why certain steps and considerations are important to the final analysis.  This is quite heartening because the possibility exists to remedy this but also disheartening because  obviously  many students are making it through middle and high school and through undergraduate studies without learning this.   
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7612,Statistical Inferences,4346,4258,4622,18329,15/10/18 19:06:19,19023,Re: Statistical Inferences, Even at the high school level  if there's a way for them to model it first with dice  pennies  etc.  we do and collect the data as a class. Then  we run the simulation and see how that compares to our class data. I think students of all ages appreciate and learn from any hands on activities.   
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7612,Statistical Inferences,4346,4032,4622,18329,15/10/19 01:47:52,19141,Re: Statistical Inferences, Hi Meg   Interesting to read your approach about the order of teaching big ideas and engaging students in statistical experiments. As a contrary example  for example  in Spain  teaching statistics and probability starts at very early ages (beginning of the primary school-age of 6). So in this case  how could we teach 6-year old students about big ideas? Should we start teaching stats in high school  instead?   There has been a debate about when to start teaching statistics and probability  and I do not know which camp is right.  Thanks   Kemal 
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7718,Student Reasoning at Different Levels,4733,4733,NULL,0,15/10/14 21:23:02,18544,Student Reasoning at Different Levels," The first group of students was clearly at a lower level of statistical sophistication  in terms of their basic knowledge of different statistical tests; however  the style of logical arguing with evidence to back up their opinions was quite sophisticated. In fact  both students continued to push each other  until they ran more trials and ultimately came to the same conclusion. This example is reminiscent of several different statistical investigations my students have completed in the Earth Science classroom; however  I would truly like to be able to use similar software to demonstrate to students the power of looking at trends in large sample sizes. This mock \School-opoly\"" lesson would be an excellent lesson to tie-in discussions of the importance of sample size  the reporting of sample size (media) for newsworthy trends  and most importantly  the power of having peer discussions and competitive feedback. The second group of students was puzzling; while at a higher level of sophistication with knowledge of the Chi-squared test  ultimately allowing them to reach the correct conclusion  they were not able to importantly prioritize sample size from the start. As a hopeful future statistics teacher  I am eager to help identify topics that should be addressed in EACH investigation to stay relevant even to higher-level students  such as sample size. """
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7718,Student Reasoning at Different Levels,4733,296,4733,18544,15/10/15 11:34:47,18632,Re: Student Reasoning at Different Levels, Your attention to sample size  and how students did or should attend to it  is critical  I think. In the SASI framework where does attention to sample size get emphasized?  How other statistical ideas might co-develop as students grow in their understanding of the role of sample size in statistics?  How could we design other tasks that might promote the development these ideas and habits of mind for our students?  thoughts Ideas from anyone are welcome. 
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7718,Student Reasoning at Different Levels,4733,3970,296,18632,15/10/20 04:58:59,19431,Re: Student Reasoning at Different Levels, In the SASI framework the sample size is emphasized in the Collect Data stage.  Our hope is that students are at a level C in regards to explicitly considering the sample size as they design their investigation. This task as well as others that help students focus on sample size can help them discover the concepts of the Law of Large Numbers.  Designing tasks that focus on sample size can also help students explore the idea of how large of a sample size is large enough to make accurate generalizations.  There are a lot of fun things that can come out when considering the sample and sample size.   
9, Teaching Statistics Through Data Investigations - Fall 2015,186,Investigate: Students Engaging With Schoolopoly Discussion,7731,Dynamic statistical software,4514,4514,NULL,0,15/10/15 00:01:04,18577,Dynamic statistical software," The use of the software really got the students \hooked\"" and engaged in the lesson.  Their opinions on whether or not the dice was fair was modified as they observed more trials  validating the importance of discussion among peers.  The difference in approaches between the middle school students and the AP students demonstrates the different levels of sophistication students used to analyze the data.  I was surprised the AP students only did 100 trials when they had software available to them to do so many more trials.  Why would they hold back from doing many more trials  like 1000?       The only thing I might change about this activity is allowing the students to discuss and decide on what made the dice \""fair\"".  In the video  it was basically spelled out for them that \""fair\"" meant that each outcome had a an equal likelihood of occurring. For students at lower levels of sophistication  it would be beneficial for them to come to this conclusion themselves.   """
